id,event_type,event_cause,latitude,longitude,address,zone,junction,corridor,priority,start_datetime,status,impact_score,closure_prob,predicted_duration_hrs,alert_level,manpower,barricades,diversion_routes,patrol_freq_min,action_notes
FKID000073,unplanned,others,12.9595586,77.5162093,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",,,Non-corridor,Low,2024-01-30 23:23:41.783+00,closed,0.15316408503776846,0.016141351,5.52396306181298,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.5 hrs). Schedule shift rotation.
FKID000074,unplanned,vehicle_breakdown,12.9511354,77.5739687,"DTV Dwarakanatha Road, BNV Subramanya Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",,,Non-corridor,Low,2024-01-30 22:39:37.276+00,closed,0.09470432386328123,0.02337107,0.7374615246507904,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000075,unplanned,vehicle_breakdown,13.0192138,77.5395595,"Kanteerava Studio Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",,,Non-corridor,Low,2024-01-30 23:11:03.886+00,closed,0.044169308340547817,0.0080793,0.9081005891730862,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000076,unplanned,pot_holes,12.9161187,77.5856548,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,,Non-corridor,Low,2024-03-07 21:11:51.734+00,closed,0.6220034867426314,0.042250838,27.09288886558759,LOW,5,0,0,60,🕐 Plan for sustained deployment (~27.1 hrs). Schedule shift rotation.
FKID000077,unplanned,vehicle_breakdown,12.9284355,77.6811918,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",,,ORR East 1,High,2024-01-30 23:18:30.88+00,closed,3.205360924847336,0.8483189,0.6425687044808553,MEDIUM,7,21,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID000078,unplanned,vehicle_breakdown,13.0753282,77.4370383,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",,,Non-corridor,Low,2024-03-07 19:23:40.435+00,closed,1.2499641854419143,0.35323283,0.7799595813173927,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000079,unplanned,vehicle_breakdown,13.2673624,77.7195893,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",,,Non-corridor,Low,2024-03-07 19:23:25.4+00,closed,0.9056167388980138,0.25428072,0.8933872553538565,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000080,unplanned,others,12.9449039,77.4949618,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,,Non-corridor,Low,2024-03-07 21:25:26.425+00,closed,1.243600828091595,0.34523088,2.016734091457488,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000081,unplanned,tree_fall,12.9873133,77.6163481,"St John Road, Field Marshal Manekshaw Enclave, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,,Non-corridor,Low,2024-03-07 21:17:00.312+00,closed,3.0637357601912187,0.8532307,4.424478720434309,MEDIUM,7,21,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~4.4 hrs). Schedule shift rotation.
FKID000082,planned,construction,12.969418,77.7006526,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,,ORR East 2,High,2024-03-07 21:23:16.629+00,closed,0.8496843630472709,0.04414568,26.867113762809495,LOW,5,0,0,60,🕐 Plan for sustained deployment (~26.9 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID000083,unplanned,others,12.9613232,77.5644194,"5th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,,Mysore Road,High,2024-03-07 21:14:45.233+00,closed,3.0245280688855627,0.7821889,3.535254034846033,MEDIUM,7,19,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID000084,unplanned,others,12.959419,77.5165897,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",,,Non-corridor,Low,2024-03-07 21:28:44.841+00,closed,0.17826008680377775,0.03721145,2.744000232171089,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000085,unplanned,pot_holes,12.9431035,77.6220445,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",,,Non-corridor,Low,2024-03-07 21:25:14.206+00,closed,0.3141225735580071,0.05444404,7.0610540834787034,LOW,5,0,0,60,🕐 Plan for sustained deployment (~7.1 hrs). Schedule shift rotation.
FKID000086,unplanned,vehicle_breakdown,12.8482637,77.6713737,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,,Non-corridor,Low,2024-01-31 02:47:16.032+00,closed,0.07364214886695446,0.017870544,0.6340141406912468,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000087,unplanned,vehicle_breakdown,12.96672,77.6093294,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",,,Mysore Road,High,2024-01-31 05:03:24.794+00,closed,0.4293486263425399,0.05391775,0.8935137934415058,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000088,unplanned,vehicle_breakdown,13.0253205,77.6400845,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",,,ORR North 1,High,2024-03-07 21:35:50.715+00,closed,0.7928630888667194,0.15812197,0.8249272630696566,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000089,unplanned,vehicle_breakdown,12.8561783,77.6645205,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,,Non-corridor,Low,2024-01-31 02:08:55.286+00,closed,0.10645995804135826,0.027174637,0.6484988294696955,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000090,unplanned,water_logging,12.9641056,77.5825203,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,,Mysore Road,High,2024-01-31 03:04:31.974+00,closed,2.4090421087372067,0.55828214,13.145978830131826,LOW,5,13,0,60,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~13.1 hrs). Schedule shift rotation.
FKID000091,unplanned,vehicle_breakdown,12.974757,77.5657216,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",,,Magadi Road,High,2024-01-31 01:22:31.388+00,closed,0.43103152236502573,0.05604664,0.5639020154369477,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000092,unplanned,vehicle_breakdown,12.9640011,77.5836093,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,,Mysore Road,High,2024-01-31 01:45:45.37+00,closed,0.6018875402328872,0.10406893,0.7226472929404115,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000093,unplanned,vehicle_breakdown,12.9480512,77.5343585,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,,Mysore Road,High,2024-01-31 04:21:01.833+00,closed,0.2927159636076555,0.015322462,0.8049912898669117,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000094,unplanned,vehicle_breakdown,12.9245654,77.6739287,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,,ORR East 1,High,2024-01-31 03:31:13.977+00,closed,0.3839122893195826,0.041757613,0.7291795627360026,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000095,unplanned,tree_fall,13.0078566,77.5920655,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",,,Non-corridor,Low,2024-03-07 21:47:02.8+00,closed,2.43417754995162,0.6647632,6.143224368398927,LOW,6,16,0,60,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~6.1 hrs). Schedule shift rotation.
FKID000096,unplanned,tree_fall,13.0035862,77.5721203,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,,Non-corridor,Low,2024-03-07 21:49:19.785+00,active,3.470149638955458,0.91910803,14.472668665060763,MEDIUM,10,22,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~14.5 hrs). Schedule shift rotation.
FKID000097,unplanned,others,12.9854129,77.5941024,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,CBD 2,High,2024-03-07 21:59:21.123+00,active,1.1286102107628508,0.24672382,2.2901047494543327,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000098,unplanned,tree_fall,12.9272622,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",,,Non-corridor,Low,2024-03-07 21:57:57.213+00,active,3.5735833797127574,0.951808,13.843169401206117,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~13.8 hrs). Schedule shift rotation.
FKID000099,unplanned,tree_fall,13.0022504,77.5722138,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,,Non-corridor,Low,2024-03-07 21:37:11.187+00,closed,3.5390118146771576,0.93691325,14.846589365654816,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~14.8 hrs). Schedule shift rotation.
FKID000100,unplanned,tree_fall,12.9586724,77.5629452,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,,Mysore Road,High,2024-03-07 21:34:37.863+00,closed,3.0889769005005197,0.78524005,6.607815465612846,MEDIUM,10,19,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~6.6 hrs). Schedule shift rotation.
FKID000101,unplanned,vehicle_breakdown,13.0369808,77.5895122,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,,Bellary Road 1,High,2024-01-31 03:11:13.623+00,closed,0.521844296096851,0.08164845,0.6328425202534114,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000102,unplanned,vehicle_breakdown,12.9169077,77.5737827,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",,,Non-corridor,Low,2024-01-31 03:23:09.51+00,closed,0.09292372348491496,0.02232145,0.8456370845205132,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000103,unplanned,pot_holes,12.9047066,77.6016042,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,,Bannerghata Road,High,2024-03-07 22:01:11.729+00,active,0.5076106260845927,0.016067104,12.935757910239516,LOW,5,0,0,60,🕐 Plan for sustained deployment (~12.9 hrs). Schedule shift rotation.
FKID000104,unplanned,pot_holes,12.9047995,77.6017019,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,,Bannerghata Road,High,2024-03-07 22:02:40.027+00,active,0.5076106260845927,0.016067104,12.935757910239516,LOW,5,0,0,60,🕐 Plan for sustained deployment (~12.9 hrs). Schedule shift rotation.
FKID000105,unplanned,water_logging,12.9774707,77.5457303,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",,,West of Chord Road,High,2024-03-07 22:06:56.368+00,active,0.7499563702161659,0.008580033,28.2815003222826,LOW,5,0,0,60,🕐 Plan for sustained deployment (~28.3 hrs). Schedule shift rotation.
FKID000106,unplanned,pot_holes,12.904781,77.6015741,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,,Bannerghata Road,High,2024-03-07 22:07:52.537+00,active,0.5076106260845927,0.016067104,12.935757910239516,LOW,5,0,0,60,🕐 Plan for sustained deployment (~12.9 hrs). Schedule shift rotation.
FKID000107,unplanned,vehicle_breakdown,12.9238693,77.5536044,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,,ORR West 1,High,2024-01-31 05:41:26.253+00,closed,0.29123872113190397,0.013654375,1.0541948488566462,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000108,unplanned,others,12.9585656,77.5932824,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,,Non-corridor,Low,2024-01-31 07:26:39.082+00,active,1.0766745852420998,0.28450146,4.623971933355059,LOW,2,0,0,60,🕐 Plan for sustained deployment (~4.6 hrs). Schedule shift rotation.
FKID000109,unplanned,tree_fall,12.9601533,77.5633429,"6th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,,Mysore Road,High,2024-03-07 22:16:53.889+00,closed,2.725254091948411,0.6859423,5.683214172303182,MEDIUM,7,17,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~5.7 hrs). Schedule shift rotation.
FKID000110,unplanned,tree_fall,12.9578001,77.5631189,"4th Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,,Non-corridor,Low,2024-03-07 22:08:18.693+00,closed,2.846440217279374,0.78673875,5.305979443900892,MEDIUM,7,19,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~5.3 hrs). Schedule shift rotation.
FKID000111,unplanned,vehicle_breakdown,12.95836,77.5776317,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",,,Non-corridor,Low,2024-03-07 22:28:07.464+00,closed,0.1590341842901154,0.040744092,0.9388493170706637,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000112,unplanned,pot_holes,12.9187567,77.621505,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,SilkBoardJunc,ORR East 1,High,2023-12-16 02:15:10.244+00,closed,0.8245929478557087,0.021085007,15.902595650304942,LOW,5,0,0,60,🕐 Plan for sustained deployment (~15.9 hrs). Schedule shift rotation.
FKID000113,unplanned,construction,13.0331905,77.5901915,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,,Bellary Road 1,High,2024-03-07 22:40:56.72+00,closed,0.7395532216602497,0.11442317,6.51840837781732,LOW,5,0,0,60,🕐 Plan for sustained deployment (~6.5 hrs). Schedule shift rotation.
FKID000114,unplanned,vehicle_breakdown,12.9360494,77.6154975,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",,,Non-corridor,Low,2024-03-07 20:31:07.587+00,closed,2.920184520616942,0.8279525,1.2771962787317888,MEDIUM,7,20,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID000115,unplanned,water_logging,12.9784088,77.6285392,"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",,,Old Madras Road,High,2024-03-07 22:55:04.919+00,active,0.6050113146807307,0.012742596,19.16641327770298,LOW,5,0,0,60,🕐 Plan for sustained deployment (~19.2 hrs). Schedule shift rotation.
FKID000116,unplanned,pot_holes,12.9873237,77.6037885,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",,,Non-corridor,Low,2024-03-07 22:33:02.896+00,active,0.539049582382729,0.04768298,21.2662382750676,LOW,5,0,0,60,🕐 Plan for sustained deployment (~21.3 hrs). Schedule shift rotation.
FKID000117,unplanned,vehicle_breakdown,13.0190323,77.654465,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,,ORR North 1,High,2024-03-07 22:48:31.761+00,closed,0.5013083030279518,0.07520525,0.7479959981557371,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000118,unplanned,congestion,13.0446713,77.5828869,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,,ORR North 2,High,2024-01-31 05:48:22.545+00,closed,0.2657707309580634,0.0018670176,1.9563525662211605,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000119,unplanned,vehicle_breakdown,12.9119892,77.6254956,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",,,Hosur Road,High,2024-01-31 06:15:45.828+00,closed,0.3920427291730279,0.043007843,0.9437303834826295,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000120,unplanned,vehicle_breakdown,12.9893579,77.5064443,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,,Magadi Road,High,2024-01-31 05:56:24.296+00,closed,0.2730568435738383,0.010098368,0.7264317611847514,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000121,unplanned,vehicle_breakdown,13.0152581,77.5639687,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",,,Tumkur Road,High,2024-03-07 19:49:46.025+00,closed,0.38685824759692516,0.041666523,0.9157386211500675,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000122,unplanned,tree_fall,12.9392829,77.5596125,"5th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",,,Non-corridor,Low,2024-03-07 23:06:49.704+00,closed,3.500388648383861,0.98186743,3.6487321781570126,MEDIUM,7,24,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID000123,unplanned,vehicle_breakdown,12.9614398,77.5600867,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",,,Mysore Road,High,2024-01-31 08:57:24.573+00,closed,0.3620971788732509,0.035486884,0.7367478368867036,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000124,unplanned,vehicle_breakdown,12.9194445,77.6215536,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",,,Hosur Road,High,2024-01-31 08:05:37.513+00,closed,0.281245122013462,0.012167935,0.7804200000974381,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000125,unplanned,construction,13.0501731,77.4947759,"Mumbai Bengaluru Highway, Pride Altius, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",,,Non-corridor,Low,2024-01-31 11:11:49.384+00,active,1.608030304187059,0.3155067,28.786106613336276,LOW,5,0,0,60,🕐 Plan for sustained deployment (~28.8 hrs). Schedule shift rotation.
FKID000126,unplanned,accident,12.8400906,77.6764868,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,,Non-corridor,Low,2024-01-31 16:11:31.242+00,closed,0.09279820378356546,0.02271047,0.760660458595054,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000127,unplanned,accident,13.042636,77.5147881,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,,Tumkur Road,High,2024-01-31 19:13:08.144+00,closed,0.3108962672356282,0.020102268,0.8879043511181479,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000128,unplanned,vehicle_breakdown,12.9110914,77.6001308,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",,,Bannerghata Road,High,2024-01-31 19:17:09.201+00,closed,0.288659635844561,0.014462798,0.7451341358101128,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID000129,unplanned,others,12.9516567,77.500185,"Bangalore University Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",West Zone 1,RingRoad-UllalJunction,Non-corridor,Low,2023-12-30 09:28:08.173+00,closed,0.5295652290476115,0.12056274,3.1483220843630284,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
